timestamp,source,destination,delay,success,crdt_enabled,hop_count,throughput,packet_size,cumulative_packets,bytes_delivered,packet_id,stored_time,ttl,reason
1743017421.302342,sta4,sta1,,False,True,,,,,,fda806c4,1743017360.6182656,60.0,TTL expired
1743017421.3027213,sta4,sta3,,False,True,,,,,,2b5cfe6d,1743017360.6190648,60.0,TTL expired
1743017421.3031209,sta4,sta3,,False,True,,,,,,b25654bb,1743017360.621236,60.0,TTL expired
1743017421.3032095,sta4,sta3,,False,True,,,,,,93858bb7,1743017360.624144,60.0,TTL expired
1743017421.3038142,sta4,sta3,,False,True,,,,,,fbc6c56a,1743017360.6378946,60.0,TTL expired
1743017421.3040988,sta4,sta3,,False,True,,,,,,2927673d,1743017360.6546295,60.0,TTL expired
1743017421.3048875,sta5,sta1,,False,True,,,,,,effde04c,1743017361.0404618,60.0,TTL expired
1743017421.305123,sta2,sta1,,False,True,,,,,,bf290a2a,1743017361.1467025,60.0,TTL expired
1743017421.3054008,sta3,sta1,,False,True,,,,,,a4bb41f8,1743017361.1502752,60.0,TTL expired
1743017421.3055649,sta3,sta1,,False,True,,,,,,bf2ac6a0,1743017361.150836,60.0,TTL expired
1743017421.3063781,sta3,sta1,,False,True,,,,,,4cfa37b5,1743017361.1540759,60.0,TTL expired
1743017421.3074188,sta3,sta1,,False,True,,,,,,238dc808,1743017361.1592672,60.0,TTL expired
1743017421.3079667,sta5,sta1,,False,True,,,,,,9b6dcccd,1743017361.1600318,60.0,TTL expired
1743017421.3080997,sta5,sta1,,False,True,,,,,,341ac543,1743017361.1610808,60.0,TTL expired
1743017421.3083298,sta5,sta1,,False,True,,,,,,d82c3402,1743017361.1684985,60.0,TTL expired
1743017421.308983,sta5,sta1,,False,True,,,,,,0ff2938a,1743017361.1702104,60.0,TTL expired
1743017421.3090682,sta5,sta1,,False,True,,,,,,c5794a66,1743017361.1733003,60.0,TTL expired
1743017421.30927,sta5,sta3,,False,True,,,,,,d9fc2656,1743017361.1741009,60.0,TTL expired
1743017421.3094037,sta5,sta3,,False,True,,,,,,4da6dfc2,1743017361.1752903,60.0,TTL expired
1743017421.309883,sta5,sta3,,False,True,,,,,,ecc89862,1743017361.1815553,60.0,TTL expired
1743017421.3100412,sta5,sta3,,False,True,,,,,,f70af452,1743017361.1839588,60.0,TTL expired
1743017421.310212,sta5,sta3,,False,True,,,,,,4e22bd09,1743017361.1850984,60.0,TTL expired
1743017421.3102915,sta5,sta4,,False,True,,,,,,65c33728,1743017361.1861305,60.0,TTL expired
1743017421.3104777,sta5,sta4,,False,True,,,,,,729259b2,1743017361.189142,60.0,TTL expired
1743017421.3112936,sta5,sta4,,False,True,,,,,,c7c7e8b4,1743017361.19198,60.0,TTL expired
1743017421.3114896,sta5,sta4,,False,True,,,,,,4bff35b0,1743017361.1947227,60.0,TTL expired
1743017421.3120205,sta5,sta4,,False,True,,,,,,0847df52,1743017361.1954627,60.0,TTL expired
1743017421.4060519,sta1,sta3,61.668779611587524,True,True,1.0,0.8,297.0,245.0,73506.0,,,,
1743017421.4064252,sta1,sta3,61.668968200683594,True,True,1.0,0.9,297.0,246.0,73803.0,,,,
1743017421.4066498,sta1,sta3,61.664722204208374,True,True,1.0,1.0,297.0,247.0,74100.0,,,,
1743017421.414612,sta1,sta3,61.66547989845276,True,True,1.0,1.1,297.0,248.0,74397.0,,,,
1743017421.4580038,sta2,sta3,,False,True,,,,,,060dde61,1743017360.8908849,60.0,TTL expired
1743017421.4983556,sta2,sta3,,False,True,,,,,,71919b50,1743017360.897347,60.0,TTL expired
1743017421.5540695,sta2,sta3,,False,True,,,,,,19fa77b3,1743017360.9012368,60.0,TTL expired
1743017421.5661669,sta2,sta3,,False,True,,,,,,728ed03e,1743017360.9029183,60.0,TTL expired
1743017421.5683796,sta2,sta3,,False,True,,,,,,2f98a547,1743017360.9034688,60.0,TTL expired
1743017421.5718956,sta2,sta4,,False,True,,,,,,850c055c,1743017360.9048893,60.0,TTL expired
1743017421.5730112,sta2,sta4,,False,True,,,,,,f904638a,1743017360.9052532,60.0,TTL expired
1743017421.5737097,sta2,sta4,,False,True,,,,,,b1824ff7,1743017360.9078028,60.0,TTL expired
1743017421.580361,sta2,sta4,,False,True,,,,,,239aa5fb,1743017360.9099703,60.0,TTL expired
1743017421.5816286,sta2,sta4,,False,True,,,,,,841bccb9,1743017360.9178379,60.0,TTL expired
1743017421.5832417,sta5,sta4,,False,True,,,,,,767bad6b,1743017361.277122,60.0,TTL expired
1743017421.5893588,sta2,sta3,,False,True,,,,,,b885b577,1743017361.3171115,60.0,TTL expired
1743017421.5911348,sta1,sta4,60.87223291397095,True,True,1.0,0.9,297.0,311.0,92901.0,,,,
1743017421.5946107,sta3,sta2,56.57149314880371,True,True,1.0,4.6,313.0,1058.0,299970.0,,,,
1743017421.6004827,sta1,sta4,60.869702100753784,True,True,1.0,1.0,297.0,312.0,93198.0,,,,
1743017421.6121814,sta1,sta4,60.87964177131653,True,True,1.0,1.1,297.0,313.0,93495.0,,,,
1743017421.6127434,sta1,sta4,60.87838649749756,True,True,1.0,1.2,297.0,314.0,93792.0,,,,
1743017421.6622896,sta1,sta5,60.34930896759033,True,True,1.0,1.4,296.0,287.0,85933.0,,,,
1743017421.6654615,sta1,sta5,60.35024666786194,True,True,1.0,1.5,296.0,288.0,86229.0,,,,
1743017421.6766946,sta1,sta5,60.361188650131226,True,True,1.0,1.6,297.0,289.0,86526.0,,,,
1743017421.6783698,sta1,sta5,60.36211919784546,True,True,1.0,1.7,297.0,290.0,86823.0,,,,
1743017421.7396476,sta4,sta3,55.75405669212341,True,True,1.0,1.2,312.0,249.0,74709.0,,,,
1743017421.7451978,sta1,sta3,64.35718703269958,True,True,4.0,1.3,313.0,250.0,75022.0,,,,
1743017421.7470837,sta1,sta3,59.09299325942993,True,True,2.0,1.4,313.0,251.0,75335.0,,,,
1743017421.7911274,sta3,sta4,183.0084536075592,True,True,4.0,1.3,296.0,315.0,94088.0,,,,
1743017421.795065,sta3,sta4,119.39153933525085,True,True,2.0,1.4,296.0,316.0,94384.0,,,,
1743017423.1162615,sta5,sta2,18.69640612602234,True,True,1.0,4.7,313.0,1064.0,301688.0,,,,
1743017423.2027972,sta5,sta1,81.65633344650269,True,True,2.0,1.6,296.0,493.0,144349.0,,,,
1743017423.2047255,sta5,sta1,81.65465021133423,True,True,2.0,1.7,296.0,494.0,144645.0,,,,
1743017423.205618,sta5,sta1,81.6530511379242,True,True,2.0,1.8,296.0,495.0,144941.0,,,,
1743017423.2294536,sta1,sta4,18.00649905204773,True,True,1.0,1.4,313.0,317.0,94697.0,,,,
1743017423.2558537,sta3,sta4,142.04014778137207,True,True,4.0,1.5,295.0,318.0,94992.0,,,,
1743017423.2638853,sta2,sta5,73.6759352684021,True,True,2.0,1.6,312.0,291.0,87135.0,,,,
1743017424.2967887,sta1,sta2,7.983741760253906,True,True,1.0,4.6,313.0,1070.0,303405.0,,,,
1743017424.3723507,sta5,sta3,3.9107234477996826,True,True,1.0,1.5,313.0,252.0,75648.0,,,,
1743017424.4060588,sta5,sta1,25.238860845565796,True,True,4.0,1.8,313.0,496.0,145254.0,,,,
1743017424.411609,sta2,sta1,2.8435299396514893,True,True,1.0,1.9,297.0,497.0,145551.0,,,,
1743017424.4369378,sta1,sta5,2.6799306869506836,True,True,1.0,1.4,312.0,292.0,87447.0,,,,
1743017425.835502,sta2,sta3,60.87059307098389,True,True,2.0,1.4,297.0,253.0,75945.0,,,,
1743017425.8360415,sta2,sta3,60.86715269088745,True,True,2.0,1.5,297.0,254.0,76242.0,,,,
1743017425.8615577,sta3,sta4,144.63315534591675,True,True,5.0,1.6,296.0,319.0,95288.0,,,,
1743017425.8628151,sta3,sta4,144.6311755180359,True,True,5.0,1.7,296.0,320.0,95584.0,,,,
1743017425.9018507,sta4,sta1,17.620840311050415,True,True,2.0,1.5,313.0,498.0,145864.0,,,,
1743017425.9021685,sta2,sta1,26.155832529067993,True,True,4.0,1.6,297.0,499.0,146161.0,,,,
1743017425.9027174,sta2,sta1,4.322278022766113,True,True,2.0,1.7,297.0,500.0,146458.0,,,,
1743017425.903514,sta2,sta1,4.319809675216675,True,True,2.0,1.8,297.0,501.0,146755.0,,,,
1743017426.7218874,sta3,sta4,,False,True,,,,,,144ee6fd,1743017364.971953,60.0,TTL expired
1743017426.7230184,sta5,sta1,,False,True,,,,,,16922932,1743017364.9740322,60.0,TTL expired
1743017426.7232387,sta3,sta1,,False,True,,,,,,a3052422,1743017364.9766254,60.0,TTL expired
1743017426.7249877,sta3,sta1,,False,True,,,,,,75f1aedb,1743017364.9767268,60.0,TTL expired
1743017426.726423,sta3,sta1,,False,True,,,,,,8fe2d224,1743017364.9768004,60.0,TTL expired
1743017426.7268426,sta3,sta4,,False,True,,,,,,9eadd494,1743017364.9768658,60.0,TTL expired
1743017426.727351,sta3,sta4,,False,True,,,,,,f497e0e3,1743017364.9769285,60.0,TTL expired
1743017426.728275,sta3,sta4,,False,True,,,,,,edd73aa9,1743017364.978591,60.0,TTL expired
1743017426.7289312,sta3,sta4,,False,True,,,,,,68f2634a,1743017364.9804094,60.0,TTL expired
1743017426.72902,sta3,sta4,,False,True,,,,,,fe9a9976,1743017364.9805777,60.0,TTL expired
1743017426.7290993,sta3,sta5,,False,True,,,,,,c941e3bd,1743017365.00785,60.0,TTL expired
1743017426.7291758,sta3,sta5,,False,True,,,,,,092ea8a0,1743017365.01123,60.0,TTL expired
1743017426.7297676,sta3,sta5,,False,True,,,,,,045b9ac9,1743017365.0121758,60.0,TTL expired
1743017426.730046,sta3,sta5,,False,True,,,,,,7e15e3eb,1743017365.01574,60.0,TTL expired
1743017426.7301433,sta3,sta5,,False,True,,,,,,eac8557b,1743017365.0160446,60.0,TTL expired
1743017426.7302198,sta3,sta1,,False,True,,,,,,85dc78d8,1743017365.016498,60.0,TTL expired
1743017426.7302926,sta3,sta1,,False,True,,,,,,0876529e,1743017365.0170162,60.0,TTL expired
1743017426.730586,sta3,sta1,,False,True,,,,,,f7c9ae64,1743017365.0177617,60.0,TTL expired
1743017426.731001,sta3,sta1,,False,True,,,,,,6ccd4052,1743017365.0187364,60.0,TTL expired
1743017426.7310934,sta3,sta1,,False,True,,,,,,cb6593bf,1743017365.0194318,60.0,TTL expired
1743017426.7311673,sta4,sta5,,False,True,,,,,,49483002,1743017365.8272436,60.0,TTL expired
1743017426.7312405,sta4,sta1,,False,True,,,,,,7eaab3d2,1743017365.899982,60.0,TTL expired
1743017426.7313128,sta3,sta1,,False,True,,,,,,5532db48,1743017365.9004135,60.0,TTL expired
1743017426.7313921,sta3,sta1,,False,True,,,,,,7d5779a9,1743017365.906473,60.0,TTL expired
1743017426.7318878,sta5,sta1,,False,True,,,,,,eb047407,1743017365.9066145,60.0,TTL expired
1743017426.7321093,sta2,sta5,,False,True,,,,,,de77a338,1743017365.906972,60.0,TTL expired
1743017426.732201,sta4,sta5,,False,True,,,,,,deb35ba1,1743017365.9204063,60.0,TTL expired
1743017426.7322748,sta4,sta5,,False,True,,,,,,90d71a13,1743017365.9225552,60.0,TTL expired
1743017426.732349,sta4,sta5,,False,True,,,,,,a1b3d6b3,1743017365.924387,60.0,TTL expired
1743017426.732685,sta4,sta5,,False,True,,,,,,4098ae03,1743017365.925921,60.0,TTL expired
1743017426.7328436,sta4,sta5,,False,True,,,,,,265a307d,1743017365.9273498,60.0,TTL expired
1743017426.7329211,sta4,sta1,,False,True,,,,,,892811c0,1743017365.9292808,60.0,TTL expired
1743017426.7329717,sta4,sta1,,False,True,,,,,,f85b8087,1743017365.9307735,60.0,TTL expired
1743017426.7330182,sta4,sta1,,False,True,,,,,,a9bc2c3f,1743017365.9311178,60.0,TTL expired
1743017426.7331274,sta4,sta1,,False,True,,,,,,2742529c,1743017365.9324512,60.0,TTL expired
1743017426.7331843,sta4,sta1,,False,True,,,,,,23bb8946,1743017365.9339101,60.0,TTL expired
1743017426.7334366,sta4,sta3,,False,True,,,,,,a8932d33,1743017365.9368544,60.0,TTL expired
1743017426.7370675,sta4,sta3,,False,True,,,,,,1fa63423,1743017365.9383876,60.0,TTL expired
1743017426.73713,sta4,sta3,,False,True,,,,,,55c61ae6,1743017365.9394035,60.0,TTL expired
1743017426.737181,sta4,sta3,,False,True,,,,,,50cc10e9,1743017365.9513981,60.0,TTL expired
1743017426.7373548,sta4,sta3,,False,True,,,,,,f3ced3cd,1743017365.9662244,60.0,TTL expired
1743017426.7375488,sta5,sta4,,False,True,,,,,,14944a80,1743017366.3649147,60.0,TTL expired
1743017426.7378376,sta3,sta1,,False,True,,,,,,1b971c90,1743017366.5927706,60.0,TTL expired
1743017426.737913,sta1,sta3,,False,True,,,,,,fedd3539,1743017366.5984595,60.0,TTL expired
1743017426.7379644,sta5,sta1,,False,True,,,,,,04fb539a,1743017366.6032386,60.0,TTL expired
1743017426.7380137,sta5,sta1,,False,True,,,,,,557e5c1f,1743017366.6100452,60.0,TTL expired
1743017426.738061,sta5,sta1,,False,True,,,,,,2b54dc7b,1743017366.618003,60.0,TTL expired
1743017426.7381089,sta5,sta1,,False,True,,,,,,96102051,1743017366.6211057,60.0,TTL expired
1743017426.738156,sta5,sta1,,False,True,,,,,,fbdd074c,1743017366.622036,60.0,TTL expired
1743017426.7382028,sta5,sta3,,False,True,,,,,,22dd4a25,1743017366.6289806,60.0,TTL expired
1743017426.7382505,sta5,sta3,,False,True,,,,,,74ef4245,1743017366.6337252,60.0,TTL expired
1743017426.7382963,sta5,sta3,,False,True,,,,,,ab5d402f,1743017366.6400576,60.0,TTL expired
1743017426.7383432,sta5,sta3,,False,True,,,,,,8df70a4b,1743017366.6455219,60.0,TTL expired
1743017426.7383883,sta5,sta3,,False,True,,,,,,94861123,1743017366.6484897,60.0,TTL expired
1743017426.7388787,sta5,sta4,,False,True,,,,,,aa0c94ed,1743017366.6662185,60.0,TTL expired
1743017426.7390087,sta5,sta4,,False,True,,,,,,2217ccda,1743017366.6707401,60.0,TTL expired
1743017426.7390752,sta5,sta4,,False,True,,,,,,576062e3,1743017366.67651,60.0,TTL expired
1743017426.7391226,sta5,sta4,,False,True,,,,,,cf661ecc,1743017366.6844409,60.0,TTL expired
1743017426.7392266,sta5,sta4,,False,True,,,,,,353b212e,1743017366.6883748,60.0,TTL expired
1743017432.104162,sta2,sta3,,False,True,,,,,,3b3cef67,1743017366.2899497,60.0,TTL expired
1743017432.1385727,sta2,sta4,,False,True,,,,,,6ac35bb3,1743017366.2949963,60.0,TTL expired
1743017432.1544182,sta2,sta4,,False,True,,,,,,97ae6b22,1743017366.2972414,60.0,TTL expired
1743017432.1702368,sta2,sta4,,False,True,,,,,,9d4c3144,1743017366.2990587,60.0,TTL expired
1743017432.182594,sta2,sta4,,False,True,,,,,,9dcefbc9,1743017366.3021855,60.0,TTL expired
1743017432.2879457,sta2,sta4,,False,True,,,,,,a0311591,1743017366.3054638,60.0,TTL expired
1743017432.288112,sta5,sta2,,False,True,,,,,,89976b0e,1743017366.8128886,60.0,TTL expired
1743017432.3252625,sta4,sta3,,False,True,,,,,,a173461a,1743017366.8490055,60.0,TTL expired
1743017432.3277335,sta3,sta5,,False,True,,,,,,afc7ed18,1743017370.304222,60.0,TTL expired
1743017432.3440874,sta5,sta4,,False,True,,,,,,654ad760,1743017370.338451,60.0,TTL expired
1743017432.3444123,sta2,sta4,,False,True,,,,,,67486598,1743017370.3409336,60.0,TTL expired
1743017432.3539102,sta3,sta4,,False,True,,,,,,22bd3510,1743017370.34185,60.0,TTL expired
1743017432.4551091,sta1,sta4,,False,True,,,,,,227f46e5,1743017370.3469083,60.0,TTL expired
1743017432.4985929,sta4,sta2,,False,True,,,,,,3ea479eb,1743017371.1874905,60.0,TTL expired
1743017432.5189345,sta2,sta5,,False,True,,,,,,21e07e25,1743017371.230339,60.0,TTL expired
1743017432.571849,sta2,sta5,,False,True,,,,,,19cb106e,1743017371.2329726,60.0,TTL expired
1743017432.5843856,sta2,sta5,,False,True,,,,,,28b2b62b,1743017371.234297,60.0,TTL expired
1743017432.5848234,sta2,sta5,,False,True,,,,,,01a4d806,1743017371.236274,60.0,TTL expired
1743017432.5860465,sta2,sta5,,False,True,,,,,,5d425d85,1743017371.2419012,60.0,TTL expired
1743017432.5960965,sta2,sta5,,False,True,,,,,,6a6f649b,1743017371.730159,60.0,TTL expired
1743017432.5967956,sta3,sta5,,False,True,,,,,,be53ef70,1743017371.7772706,60.0,TTL expired
1743017432.6984396,sta2,sta5,,False,True,,,,,,e5a47880,1743017371.7874138,60.0,TTL expired
1743017432.7374034,sta3,sta4,,False,True,,,,,,35eaa2a0,1743017371.7880497,60.0,TTL expired
1743017432.7378278,sta3,sta4,,False,True,,,,,,905014c1,1743017371.7919347,60.0,TTL expired
1743017432.7535043,sta3,sta4,,False,True,,,,,,055c318c,1743017371.794463,60.0,TTL expired
1743017432.7586555,sta2,sta3,,False,True,,,,,,276629e5,1743017371.8092654,60.0,TTL expired
1743017432.7598102,sta2,sta3,,False,True,,,,,,802c8701,1743017371.8103018,60.0,TTL expired
1743017432.7671454,sta5,sta3,6.931579113006592,True,True,1.0,0.4,313.0,255.0,76555.0,,,,
1743017432.7830129,sta2,sta3,67.81291317939758,True,True,3.0,0.5,296.0,256.0,76851.0,,,,
1743017432.7845147,sta2,sta3,,False,True,,,,,,1e9f736a,1743017371.8124428,60.0,TTL expired
1743017432.8269207,sta2,sta3,67.85697317123413,True,True,3.0,0.6,296.0,257.0,77147.0,,,,
1743017432.83072,sta2,sta3,,False,True,,,,,,75becab1,1743017371.8134441,60.0,TTL expired
1743017432.831973,sta2,sta3,,False,True,,,,,,2d9a106b,1743017371.8152587,60.0,TTL expired
1743017432.8384345,sta2,sta4,,False,True,,,,,,148a46b2,1743017371.815799,60.0,TTL expired
1743017432.8487864,sta3,sta2,67.77950263023376,True,True,3.0,1.8,313.0,1081.0,306525.0,,,,
1743017432.8492692,sta2,sta4,,False,True,,,,,,9c71a7cb,1743017371.8175178,60.0,TTL expired
1743017432.8498793,sta2,sta4,,False,True,,,,,,4dd3e386,1743017371.8189256,60.0,TTL expired
1743017432.872203,sta2,sta4,,False,True,,,,,,1ef155b4,1743017371.8190506,60.0,TTL expired
1743017432.8850815,sta2,sta4,,False,True,,,,,,f7008292,1743017371.8334706,60.0,TTL expired
1743017432.9374914,sta3,sta2,9.732075452804565,True,True,1.0,1.9,313.0,1082.0,306838.0,,,,
1743017433.1606963,sta3,sta1,176.6864082813263,True,True,8.0,1.0,296.0,502.0,147051.0,,,,
1743017433.187408,sta3,sta1,9.959466934204102,True,True,2.0,1.1,313.0,503.0,147364.0,,,,
1743017433.1882064,sta1,sta3,,False,True,,,,,,24734909,1743017367.8227496,60.0,TTL expired
1743017433.2034078,sta1,sta3,,False,True,,,,,,da87a611,1743017367.824852,60.0,TTL expired
1743017433.21257,sta1,sta3,,False,True,,,,,,04fbbc22,1743017367.8291898,60.0,TTL expired
1743017433.2322543,sta1,sta3,,False,True,,,,,,b895c480,1743017367.8309624,60.0,TTL expired
1743017433.2330687,sta1,sta3,,False,True,,,,,,869393f0,1743017367.83336,60.0,TTL expired
1743017433.2372277,sta1,sta4,,False,True,,,,,,02febaea,1743017367.8368616,60.0,TTL expired
1743017433.2510326,sta1,sta4,,False,True,,,,,,c0c782f6,1743017367.8506086,60.0,TTL expired
1743017433.2753012,sta1,sta4,,False,True,,,,,,f463c83a,1743017367.8535225,60.0,TTL expired
1743017433.2773092,sta3,sta1,149.9240746498108,True,True,4.0,0.9,296.0,504.0,147660.0,,,,
1743017433.280139,sta1,sta4,,False,True,,,,,,8ad84381,1743017367.8545728,60.0,TTL expired
1743017433.283881,sta5,sta1,86.46168971061707,True,True,2.0,1.0,295.0,505.0,147955.0,,,,
1743017433.2873971,sta1,sta4,,False,True,,,,,,cdd71f64,1743017367.8550286,60.0,TTL expired
1743017433.2878895,sta1,sta5,,False,True,,,,,,96e62db9,1743017367.8679338,60.0,TTL expired
1743017433.2883184,sta1,sta5,,False,True,,,,,,b7f84de6,1743017367.8690767,60.0,TTL expired
1743017433.3038213,sta5,sta2,61.164228677749634,True,True,1.0,1.4,313.0,1083.0,307151.0,,,,
1743017433.3090878,sta1,sta5,,False,True,,,,,,424ef90a,1743017367.8699758,60.0,TTL expired
1743017433.3104777,sta1,sta5,,False,True,,,,,,a4f04a3f,1743017367.8714788,60.0,TTL expired
1743017433.3177495,sta1,sta5,,False,True,,,,,,fc97330e,1743017367.8728378,60.0,TTL expired
1743017433.3205996,sta3,sta4,,False,True,,,,,,0c6a8fc7,1743017370.1608086,60.0,TTL expired
1743017433.3309631,sta3,sta4,,False,True,,,,,,26506735,1743017370.2301028,60.0,TTL expired
1743017433.338201,sta3,sta4,,False,True,,,,,,4c4db2a3,1743017370.230728,60.0,TTL expired
1743017433.3491914,sta3,sta4,,False,True,,,,,,c35f8960,1743017370.2309856,60.0,TTL expired
1743017433.3607006,sta1,sta4,,False,True,,,,,,7a9cfeda,1743017370.232349,60.0,TTL expired
1743017433.3619146,sta3,sta4,,False,True,,,,,,dfbd34b5,1743017370.2394373,60.0,TTL expired
1743017433.36358,sta3,sta4,,False,True,,,,,,bbbbf7dd,1743017370.2398193,60.0,TTL expired
1743017433.3669612,sta3,sta4,,False,True,,,,,,c635a38a,1743017370.2412534,60.0,TTL expired
1743017433.367215,sta3,sta4,,False,True,,,,,,a182aa74,1743017370.2433283,60.0,TTL expired
1743017433.3679557,sta3,sta4,,False,True,,,,,,4c25aeba,1743017370.2449138,60.0,TTL expired
1743017433.3726313,sta3,sta5,,False,True,,,,,,cb4f1995,1743017370.2694454,60.0,TTL expired
1743017433.3790581,sta3,sta5,,False,True,,,,,,13d39504,1743017370.271287,60.0,TTL expired
1743017433.3809612,sta3,sta5,,False,True,,,,,,eaef4b12,1743017370.27201,60.0,TTL expired
1743017433.384957,sta3,sta5,,False,True,,,,,,7497bda2,1743017370.2740133,60.0,TTL expired
1743017433.387028,sta3,sta5,,False,True,,,,,,b205933f,1743017370.2754402,60.0,TTL expired
1743017433.3940508,sta3,sta1,,False,True,,,,,,7fd72244,1743017370.2771034,60.0,TTL expired
1743017433.4174228,sta3,sta1,,False,True,,,,,,f6133477,1743017370.2788723,60.0,TTL expired
1743017433.4309003,sta3,sta1,,False,True,,,,,,2579a457,1743017370.2810044,60.0,TTL expired
1743017433.4359822,sta3,sta1,,False,True,,,,,,ee5e5220,1743017370.2830591,60.0,TTL expired
1743017433.4439368,sta3,sta1,,False,True,,,,,,9b90476b,1743017370.2901692,60.0,TTL expired
1743017433.4498959,sta4,sta1,,False,True,,,,,,d2203a5f,1743017371.0454712,60.0,TTL expired
1743017433.4535227,sta2,sta1,,False,True,,,,,,e1912b0a,1743017371.1074932,60.0,TTL expired
1743017433.4562414,sta4,sta5,,False,True,,,,,,860e2de2,1743017371.1162107,60.0,TTL expired
1743017433.4683712,sta4,sta5,,False,True,,,,,,fb3dfbe6,1743017371.1181087,60.0,TTL expired
1743017433.4708083,sta4,sta5,,False,True,,,,,,9dea9eb4,1743017371.1197152,60.0,TTL expired
1743017433.478924,sta4,sta5,,False,True,,,,,,4aa74495,1743017371.1243665,60.0,TTL expired
1743017433.4833333,sta4,sta5,,False,True,,,,,,b19d28a0,1743017371.1263974,60.0,TTL expired
1743017433.4850736,sta4,sta1,,False,True,,,,,,87ad6288,1743017371.1284275,60.0,TTL expired
1743017433.485203,sta4,sta1,,False,True,,,,,,c2042a6c,1743017371.133939,60.0,TTL expired
1743017433.4854424,sta4,sta1,,False,True,,,,,,b719574b,1743017371.1379905,60.0,TTL expired
1743017433.4858859,sta4,sta1,,False,True,,,,,,faa74ca7,1743017371.139155,60.0,TTL expired
1743017433.5079346,sta4,sta1,,False,True,,,,,,9d49b4e4,1743017371.1404707,60.0,TTL expired
1743017433.5137064,sta4,sta3,,False,True,,,,,,86b4cc82,1743017371.1412,60.0,TTL expired
1743017433.5176146,sta4,sta3,,False,True,,,,,,70f09be6,1743017371.147938,60.0,TTL expired
1743017433.5179472,sta4,sta3,,False,True,,,,,,85a64046,1743017371.1500185,60.0,TTL expired
1743017433.5181196,sta4,sta3,,False,True,,,,,,eaf97d32,1743017371.15157,60.0,TTL expired
1743017433.5183265,sta4,sta3,,False,True,,,,,,3bdc2421,1743017371.1529822,60.0,TTL expired
1743017433.5220468,sta5,sta4,,False,True,,,,,,da3c7807,1743017371.8822763,60.0,TTL expired
1743017433.5221581,sta1,sta4,,False,True,,,,,,e71bd9e1,1743017371.9980028,60.0,TTL expired
1743017433.522242,sta5,sta1,,False,True,,,,,,8555f3c8,1743017372.0010731,60.0,TTL expired
1743017433.5264428,sta5,sta1,,False,True,,,,,,b1de068b,1743017372.0040374,60.0,TTL expired
1743017433.5292802,sta5,sta1,,False,True,,,,,,145a50f8,1743017372.0093844,60.0,TTL expired
1743017433.5338342,sta5,sta1,,False,True,,,,,,7ca18018,1743017372.0100229,60.0,TTL expired
1743017433.5342264,sta5,sta1,,False,True,,,,,,ad814252,1743017372.0143905,60.0,TTL expired
1743017433.5348713,sta5,sta3,,False,True,,,,,,2a2719ab,1743017372.0148962,60.0,TTL expired
1743017433.5438542,sta5,sta3,,False,True,,,,,,1fe59869,1743017372.0184371,60.0,TTL expired
1743017433.5448744,sta5,sta3,,False,True,,,,,,5d3b04dc,1743017372.0198135,60.0,TTL expired
1743017433.5538378,sta5,sta3,,False,True,,,,,,7bd6a93e,1743017372.026316,60.0,TTL expired
1743017433.5613046,sta5,sta3,,False,True,,,,,,6b533565,1743017372.0270727,60.0,TTL expired
1743017433.5637019,sta5,sta4,,False,True,,,,,,7c7ddccd,1743017372.0352523,60.0,TTL expired
1743017433.5820816,sta5,sta4,,False,True,,,,,,99b19599,1743017372.0383976,60.0,TTL expired
1743017433.5899909,sta2,sta4,121.25379681587219,True,True,3.0,0.3,311.0,321.0,95895.0,,,,
1743017433.5914462,sta5,sta4,,False,True,,,,,,42c355a4,1743017372.039196,60.0,TTL expired
1743017433.5942192,sta5,sta4,,False,True,,,,,,dcb34dd0,1743017372.0409312,60.0,TTL expired
1743017433.597138,sta5,sta4,,False,True,,,,,,7207ae40,1743017372.0531676,60.0,TTL expired
1743017433.5992231,sta1,sta3,,False,True,,,,,,a1c5dc51,1743017373.0306525,60.0,TTL expired
1743017433.6031723,sta5,sta3,,False,True,,,,,,8dacfc66,1743017373.1088626,60.0,TTL expired
1743017433.6053686,sta3,sta4,,False,True,,,,,,1b0c1b91,1743017373.120287,60.0,TTL expired
1743017433.6113927,sta1,sta3,,False,True,,,,,,3960c84a,1743017373.1219926,60.0,TTL expired
1743017433.6143367,sta1,sta3,,False,True,,,,,,ec9aa05a,1743017373.123839,60.0,TTL expired
1743017433.6191,sta1,sta3,,False,True,,,,,,f1118078,1743017373.1253822,60.0,TTL expired
1743017433.6194825,sta1,sta3,,False,True,,,,,,74ffe2ed,1743017373.1287549,60.0,TTL expired
1743017433.6224365,sta1,sta3,,False,True,,,,,,63ec0600,1743017373.1339386,60.0,TTL expired
1743017433.6226854,sta1,sta4,,False,True,,,,,,e02a420f,1743017373.1351879,60.0,TTL expired
1743017433.6232007,sta1,sta4,,False,True,,,,,,9af58d03,1743017373.1401064,60.0,TTL expired
1743017433.623638,sta1,sta4,,False,True,,,,,,9ca48cd4,1743017373.1506915,60.0,TTL expired
1743017433.6243143,sta1,sta4,,False,True,,,,,,99068df3,1743017373.1511223,60.0,TTL expired
1743017433.626337,sta1,sta4,,False,True,,,,,,98afefa3,1743017373.1512673,60.0,TTL expired
1743017433.6268134,sta1,sta5,,False,True,,,,,,951490de,1743017373.1619859,60.0,TTL expired
1743017433.6274157,sta1,sta5,,False,True,,,,,,e37dd2c2,1743017373.164234,60.0,TTL expired
